zpid,state_code,state_name,address,street,city,zipcode,price,price_formatted,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,open_house_date,is_featured
212981645,PA,Pennsylvania,"2600 S Hickory St, Sapulpa, OK 74066",2600 S Hickory St,Sapulpa,74066,305000,"$305,000 ",4,3,2644,35.966274,-96.11959,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/2600-S-Hickory-St-Sapulpa-OK-74066/212981645_zpid/,FALSE,,FALSE
245187153,PA,Pennsylvania,"967 Honeysuckle Dr, Tuttle, OK 73089",967 Honeysuckle Dr,Tuttle,73089,287000,"$287,000 ",3,2,1886,35.251392,-97.72604,House for sale,SINGLE_FAMILY,179,286700,https://www.zillow.com/homedetails/967-Honeysuckle-Dr-Tuttle-OK-73089/245187153_zpid/,FALSE,,FALSE
22204291,PA,Pennsylvania,"809 N 9th St, Collinsville, OK 74021",809 N 9th St,Collinsville,74021,274700,"$274,700 ",6,3,2832,36.372208,-95.83497,House for sale,SINGLE_FAMILY,25,,https://www.zillow.com/homedetails/809-N-9th-St-Collinsville-OK-74021/22204291_zpid/,FALSE,,FALSE
22055303,PA,Pennsylvania,"30404 Lake Rd, Shawnee, OK 74801",30404 Lake Rd,Shawnee,74801,170000,"$170,000 ",3,2,1120,35.33418,-97.11752,House for sale,SINGLE_FAMILY,22,165500,https://www.zillow.com/homedetails/30404-Lake-Rd-Shawnee-OK-74801/22055303_zpid/,FALSE,,FALSE
21787927,PA,Pennsylvania,"17252 S 178th West Ave, Kellyville, OK 74039",17252 S 178th West Ave,Kellyville,74039,264900,"$264,900 ",3,2,1764,35.9437,-96.213615,House for sale,SINGLE_FAMILY,30,257600,https://www.zillow.com/homedetails/17252-S-178th-West-Ave-Kellyville-OK-74039/21787927_zpid/,FALSE,,FALSE
22089829,PA,Pennsylvania,"15876 E Pony Lake Dr, Claremore, OK 74019",15876 E Pony Lake Dr,Claremore,74019,250000,"$250,000 ",3,2,1335,36.283882,-95.54358,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/15876-E-Pony-Lake-Dr-Claremore-OK-74019/22089829_zpid/,FALSE,,FALSE
60346446,PA,Pennsylvania,"1900 W El Paso St, Broken Arrow, OK 74012",1900 W El Paso St,Broken Arrow,74012,344900,"$344,900 ",4,3,2475,36.050518,-95.8122,House for sale,SINGLE_FAMILY,33,,https://www.zillow.com/homedetails/1900-W-El-Paso-St-Broken-Arrow-OK-74012/60346446_zpid/,FALSE,,FALSE
22089836,PA,Pennsylvania,"15750 S Old Highway 88, Claremore, OK 74017",15750 S Old Highway 88,Claremore,74017,356900,"$356,900 ",4,2,2576,36.379055,-95.662735,House for sale,SINGLE_FAMILY,19,,https://www.zillow.com/homedetails/15750-S-Old-Highway-88-Claremore-OK-74017/22089836_zpid/,FALSE,,FALSE
22056232,PA,Pennsylvania,"22209 Memory Ln, Tecumseh, OK 74873",22209 Memory Ln,Tecumseh,74873,185000,"$185,000 ",4,2,2128,35.24287,-96.98838,Home for sale,MANUFACTURED,2,184400,https://www.zillow.com/homedetails/22209-Memory-Ln-Tecumseh-OK-74873/22056232_zpid/,FALSE,,FALSE
61796240,PA,Pennsylvania,"1411 Circle Dr, Sapulpa, OK 74066",1411 Circle Dr,Sapulpa,74066,364900,"$364,900 ",4,3,2268,35.984463,-96.09277,House for sale,SINGLE_FAMILY,1,358600,https://www.zillow.com/homedetails/1411-Circle-Dr-Sapulpa-OK-74066/61796240_zpid/,FALSE,,FALSE
460271351,PA,Pennsylvania,"42690 S County Road 205 Lot 26, Woodward, OK 73801",42690 S County Road 205 Lot 26,Woodward,73801,240000,"$240,000 ",4,2,2131,36.42263,-99.40677,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/42690-S-County-Road-205-LOT-26-Woodward-OK-73801/460271351_zpid/,FALSE,,FALSE
457211989,PA,Pennsylvania,"10459 S 257th East Ave, Broken Arrow, OK 74014",10459 S 257th East Ave,Broken Arrow,74014,160000,"$160,000 ",3,2,1528,36.011482,-95.69002,House for sale,SINGLE_FAMILY,125,,https://www.zillow.com/homedetails/10459-S-257th-East-Ave-Broken-Arrow-OK-74014/457211989_zpid/,FALSE,,FALSE
449893120,PA,Pennsylvania,"2931 E 39th St, Tulsa, OK 74105",2931 E 39th St,Tulsa,74105,998000,"$998,000 ",3,3,2616,36.10564,-95.945145,House for sale,SINGLE_FAMILY,2,942500,https://www.zillow.com/homedetails/2931-E-39th-St-Tulsa-OK-74105/449893120_zpid/,TRUE,2026-02-08T14:00:00,FALSE
451114279,PA,Pennsylvania,"4411 E 72nd Pl, Tulsa, OK 74136",4411 E 72nd Pl,Tulsa,74136,350000,"$350,000 ",4,4,3595,36.058563,-95.92452,House for sale,SINGLE_FAMILY,22,336400,https://www.zillow.com/homedetails/4411-E-72nd-Pl-Tulsa-OK-74136/451114279_zpid/,FALSE,,FALSE
455609933,PA,Pennsylvania,"19001 W 41st St S, Sand Springs, OK 74063",19001 W 41st St S,Sand Springs,74063,6750000,"$6,750,000 ",5,7,7894,36.10655,-96.20391,House for sale,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/19001-W-41st-St-S-Sand-Springs-OK-74063/455609933_zpid/,TRUE,2026-02-08T14:00:00,FALSE
448803820,PA,Pennsylvania,"701 W 41st St, Sand Springs, OK 74063",701 W 41st St,Sand Springs,74063,372500,"$372,500 ",4,3,1565,36.105183,-96.13514,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/701-W-41st-St-Sand-Springs-OK-74063/448803820_zpid/,FALSE,,FALSE
434002133,PA,Pennsylvania,"17215 S 91st East Ave, Bixby, OK 74008",17215 S 91st East Ave,Bixby,74008,209900,"$209,900 ",3,2,1249,35.914158,-95.874664,House for sale,SINGLE_FAMILY,93,209800,https://www.zillow.com/homedetails/17215-S-91st-East-Ave-Bixby-OK-74008/434002133_zpid/,TRUE,2026-02-08T14:00:00,FALSE
350934182,PA,Pennsylvania,"8637 S 73rd East Ave, Tulsa, OK 74133",8637 S 73rd East Ave,Tulsa,74133,419900,"$419,900 ",4,4,3284,36.03834,-95.89447,House for sale,SINGLE_FAMILY,16,415000,https://www.zillow.com/homedetails/8637-S-73rd-East-Ave-Tulsa-OK-74133/350934182_zpid/,TRUE,2026-02-08T14:00:00,FALSE
339895268,PA,Pennsylvania,"2209 E Grassland Ln, Stillwater, OK 74074",2209 E Grassland Ln,Stillwater,74074,325000,"$325,000 ",4,3,1682,36.078125,-97.03082,House for sale,SINGLE_FAMILY,1,322300,https://www.zillow.com/homedetails/2209-E-Grassland-Ln-Stillwater-OK-74074/339895268_zpid/,FALSE,,FALSE
21993924,PA,Pennsylvania,"10116 Oak Park Dr, Midwest City, OK 73130",10116 Oak Park Dr,Midwest City,73130,185000,"$185,000 ",3,2,1280,35.466377,-97.349495,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/10116-Oak-Park-Dr-Midwest-City-OK-73130/21993924_zpid/,TRUE,2026-02-15T14:00:00,FALSE
